full_name,first_name,second_name,now_cost,team,element_type,total_points,pos,team_name,GF,GA,is_available,y_pred,y_pred_delta_1,y_pred_delta_2,y_pred_delta_3,y_pred_delta_4,y_pred_delta_5,y_pred_delta_6,y_pred_delta_7,y_pred_delta_8,y_pred_delta_9,y_pred_delta_10,y_pred_delta_11,y_pred_delta_12,y_pred_delta_13,y_pred_delta_14,y_pred_delta_15,y_pred_delta_16,y_pred_delta_17,y_pred_delta_18,picked_by,pick
David_Raya_Martin,David,Raya Martín,60,1,1,162,GK,Arsenal,0,0,False,146.54972375690608,30.33839779005524,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,14.0
Jordan_Pickford,Jordan,Pickford,55,9,1,135,GK,Everton,0,0,False,116.21132596685084,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,10,31.0
Gianluigi_Donnarumma,Gianluigi,Donnarumma,55,15,1,135,GK,Man City,0,0,False,116.21132596685084,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,3,23.0
Alisson_Becker,Alisson,Becker,55,14,1,91,GK,Liverpool,0,0,False,116.21132596685084,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,4,24.0
Robert_Lynch_Sanchez,Robert,Lynch Sánchez,50,6,1,113,GK,Chelsea,0,0,False,85.8729281767956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,6,115.0
Filip_Jorgensen,Filip,Jörgensen,50,6,1,9,GK,Chelsea,0,0,False,85.8729281767956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,2,99.0
Illan_Meslier,Illan,Meslier,50,1,1,0,GK,Arsenal,0,0,False,85.8729281767956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,8,128.0
Kepa_Arrizabalaga_Revuelta,Kepa,Arrizabalaga Revuelta,50,1,1,2,GK,Arsenal,0,0,False,85.8729281767956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,2,119.0
Dean_Henderson,Dean,Henderson,50,8,1,131,GK,Crystal Palace,0,0,False,85.8729281767956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,105.0
Mark_Travers,Mark,Travers,50,9,1,0,GK,Everton,0,0,False,85.8729281767956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,111.0
Lukas_Hornicek,Lukás,Hornícek,50,17,1,0,GK,Newcastle,0,0,False,85.8729281767956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,120.0
Matz_Sels,Matz,Sels,50,18,1,105,GK,Nott'm Forest,0,0,False,85.8729281767956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,129.0
James_Trafford,James,Trafford,50,13,1,13,GK,Leeds,0,0,False,85.8729281767956,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,124.0
Giorgi_Mamardashvili,Giorgi,Mamardashvili,50,14,1,34,GK,Liverpool,0,0,False,85.8729281767956,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,134.0
Caoimhin_Kelleher,Caoimhín,Kelleher,50,4,1,143,GK,Brentford,0,0,False,85.8729281767956,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,125.0
Emiliano_Martinez_Romero,Emiliano,Martínez Romero,50,2,1,120,GK,Aston Villa,0,0,False,85.8729281767956,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61.0
Senne_Lammens,Senne,Lammens,50,16,1,109,GK,Man Utd,0,0,False,85.8729281767956,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,35.0
Nick_Pope,Nick,Pope,50,17,1,96,GK,Newcastle,0,0,False,85.8729281767956,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,33.0
Robin_Roefs,Robin,Roefs,50,20,1,136,GK,Sunderland,0,0,False,85.8729281767956,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,32.0
Jack_Butland,Jack,Butland,45,11,1,0,GK,Hull City,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tom_King,Tom,King,45,9,1,0,GK,Everton,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Bernd_Leno,Bernd,Leno,45,10,1,122,GK,Fulham,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Marcus_Bettinelli,Marcus,Bettinelli,45,15,1,0,GK,Man City,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ben_Wilson,Ben,Wilson,45,7,1,0,GK,Coventry City,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Konstantinos_Tzolakis,Konstantinos,Tzolakis,45,11,1,0,GK,Hull City,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Walter_Benitez,Walter,Benítez,45,8,1,7,GK,Crystal Palace,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Mike_Penders,Mike,Penders,45,6,1,0,GK,Chelsea,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,,
Hakon_Rafn_Valdimarsson,Hákon Rafn,Valdimarsson,45,4,1,1,GK,Brentford,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,,
Carl_Rushworth,Carl,Rushworth,45,7,1,0,GK,Coventry City,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,,
Bart_Verbruggen,Bart,Verbruggen,45,5,1,130,GK,Brighton,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,,
Dorde_Petrovic,Đorđe,Petrović,45,3,1,124,GK,Bournemouth,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,,
Marco_Bizot,Marco,Bizot,45,2,1,16,GK,Aston Villa,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,,
Melker_Ellborg,Melker,Ellborg,45,20,1,16,GK,Sunderland,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,,
John_Victor_Maciel_Furtado,John Victor,Maciel Furtado,45,18,1,11,GK,Nott'm Forest,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Antonin_Kinsky,Antonín,Kinský,45,19,1,20,GK,Spurs,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Guglielmo_Vicario,Guglielmo,Vicario,45,19,1,90,GK,Spurs,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Mark_Gillespie,Mark,Gillespie,45,17,1,0,GK,Newcastle,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Altay_Bayindir,Altay,Bayındır,45,16,1,11,GK,Man Utd,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Christian_Walton,Christian,Walton,45,12,1,0,GK,Ipswich Town,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kayne_van_Oevelen,Kayne,van Oevelen,45,12,1,0,GK,Ipswich Town,0,0,True,55.53453038674036,0.0,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lucas_Estella_Perri,Lucas Estella,Perri,45,13,1,43,GK,Leeds,0,0,True,55.53453038674036,0.0,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kjell_Scherpen,Kjell,Scherpen,45,12,1,0,GK,Ipswich Town,0,0,False,55.53453038674036,0.0,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,138.0
Ewen_Jaouen,Ewen,Jaouen,45,17,1,0,GK,Newcastle,0,0,True,55.53453038674036,0.0,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Karl_Darlow,Karl,Darlow,45,16,1,71,GK,Man Utd,0,0,True,55.53453038674036,30.33839779005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Will_Dennis,Will,Dennis,40,3,1,0,GK,Bournemouth,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Fraser_Forster,Fraser,Forster,40,3,1,0,GK,Bournemouth,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Oliver_Dovin,Oliver,Dovin,40,7,1,0,GK,Coventry City,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jason_Steele,Jason,Steele,40,5,1,0,GK,Brighton,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Thimothee_Lo_Tutala,Thimothée,Lo-Tutala,40,11,1,0,GK,Hull City,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Harvey_Cartwright,Harvey,Cartwright,40,11,1,0,GK,Hull City,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Alfie_McNally,Alfie,McNally,40,10,1,0,GK,Fulham,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Dillon_Phillips,Dillon,Phillips,40,11,1,0,GK,Hull City,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Benjamin_Lecomte,Benjamin,Lecomte,40,10,1,0,GK,Fulham,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Remi_Matthews,Remi,Matthews,40,8,1,0,GK,Crystal Palace,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
David_Button,David,Button,40,12,1,0,GK,Ipswich Town,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Alex_Palmer,Alex,Palmer,40,12,1,0,GK,Ipswich Town,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Harvey_Davies,Harvey,Davies,40,14,1,0,GK,Liverpool,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Freddie_Woodman,Freddie,Woodman,40,14,1,6,GK,Liverpool,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Armin_Pecsi,Armin,Pecsi,40,14,1,0,GK,Liverpool,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Vitezslav_Jaros,Vitezslav,Jaros,40,14,1,0,GK,Liverpool,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tom_Heaton,Tom,Heaton,40,16,1,0,GK,Man Utd,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Brandon_Austin,Brandon,Austin,40,19,1,0,GK,Spurs,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Martin_Dubravka,Martin,Dubravka,40,19,1,96,GK,Spurs,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Anthony_Patterson,Anthony,Patterson,40,20,1,0,GK,Sunderland,0,0,True,25.19613259668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Gabriel_dos_Santos_Magalhaes,Gabriel,dos Santos Magalhães,80,1,2,209,DEF,Arsenal,0,0,False,247.17163987844617,83.36766374986269,0.0,0.0,27.789221249954267,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7.0
Jurrien_Timber,Jurriën,Timber,65,1,2,149,DEF,Arsenal,0,0,False,163.80397612858349,0.0,0.0,27.789221249954267,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,30.0
Nico_O'Reilly,Nico,O'Reilly,65,15,2,160,DEF,Man City,0,0,False,163.80397612858349,0.0,27.789221249954267,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,27.0
Virgil_van_Dijk,Virgil,van Dijk,65,14,2,175,DEF,Liverpool,0,0,False,163.80397612858349,27.789221249954267,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,25.0
James_Tarkowski,James,Tarkowski,60,9,2,170,DEF,Everton,0,0,False,136.01475487862922,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40.0
Marc_Guehi,Marc,Guéhi,60,15,2,179,DEF,Man City,0,0,False,136.01475487862922,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,48.0
Matheus_Nunes,Matheus,Nunes,60,15,2,154,DEF,Man City,0,0,False,136.01475487862922,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44.0
Marcos_Senesi_Baron,Marcos,Senesi Barón,60,19,2,175,DEF,Spurs,0,0,False,136.01475487862922,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,38.0
William_Saliba,William,Saliba,60,1,2,137,DEF,Arsenal,0,0,False,136.01475487862922,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,36.0
Maxence_Lacroix,Maxence,Lacroix,60,6,2,154,DEF,Chelsea,0,0,False,136.01475487862922,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,37.0
Piero_Hincapie,Piero,Hincapié,55,1,2,87,DEF,Arsenal,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,78.0
Benjamin_White,Benjamin,White,55,1,2,45,DEF,Arsenal,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,79.0
Marco_Palestra,Marco,Palestra,55,6,2,0,DEF,Chelsea,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,74.0
Reece_James,Reece,James,55,6,2,115,DEF,Chelsea,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,80.0
Milos_Kerkez,Milos,Kerkez,55,14,2,85,DEF,Liverpool,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78922124995421,6,75.0
Jeremie_Frimpong,Jeremie,Frimpong,55,14,2,63,DEF,Liverpool,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,2,59.0
Josko_Gvardiol,Joško,Gvardiol,55,15,2,79,DEF,Man City,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,6,86.0
Rayan_Ait_Nouri,Rayan,Aït-Nouri,55,15,2,60,DEF,Man City,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,3,58.0
Abdukodir_Khusanov,Abdukodir,Khusanov,55,15,2,67,DEF,Man City,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,4,57.0
Ruben_dos_Santos_Gato_Alves_Dias,Rúben,dos Santos Gato Alves Dias,55,15,2,113,DEF,Man City,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,8,88.0
Daniel_Munoz_Mejia,Daniel,Muñoz Mejía,55,8,2,136,DEF,Crystal Palace,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,1,60.0
Jarrad_Branthwaite,Jarrad,Branthwaite,55,9,2,32,DEF,Everton,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,56.0
Cristhian_Mosquera,Cristhian,Mosquera,55,1,2,40,DEF,Arsenal,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,55.0
Adrien_Truffert,Adrien,Truffert,55,3,2,165,DEF,Bournemouth,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,83.0
James_Hill,James,Hill,55,3,2,110,DEF,Bournemouth,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,81.0
Nathan_Collins,Nathan,Collins,55,4,2,129,DEF,Brentford,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,67.0
Trevoh_Chalobah,Trevoh,Chalobah,55,6,2,136,DEF,Chelsea,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,70.0
Riccardo_Calafiori,Riccardo,Calafiori,55,1,2,109,DEF,Arsenal,0,0,False,108.225533628675,0.0,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,68.0
Nordi_Mukiele,Nordi,Mukiele,55,20,2,151,DEF,Sunderland,0,0,False,108.225533628675,0.0,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,69.0
Pedro_Porro_Sauceda,Pedro,Porro Sauceda,55,19,2,117,DEF,Spurs,0,0,False,108.225533628675,0.0,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,65.0
Murillo_Costa_dos_Santos,Murillo,Costa dos Santos,55,18,2,83,DEF,Nott'm Forest,0,0,False,108.225533628675,0.0,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,76.0
Nikola_Milenkovic,Nikola,Milenković,55,18,2,119,DEF,Nott'm Forest,0,0,False,108.225533628675,27.78922124995421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0
Jaka_Bijol,Jaka,Bijol,50,13,2,99,DEF,Leeds,0,0,False,80.4363123787208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,148.0
Jeremy_Jacquet,Jeremy,Jacquet,50,14,2,0,DEF,Liverpool,0,0,False,80.4363123787208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,109.0
Jake_O'Brien,Jake,O'Brien,50,9,2,116,DEF,Everton,0,0,False,80.4363123787208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,102.0
Conor_Bradley,Conor,Bradley,50,14,2,42,DEF,Liverpool,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Chris_Richards,Chris,Richards,50,8,2,128,DEF,Crystal Palace,0,0,False,80.4363123787208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,132.0
Michael_Keane,Michael,Keane,50,9,2,131,DEF,Everton,0,0,False,80.4363123787208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,110.0
Diogo_Dalot_Teixeira,Diogo,Dalot Teixeira,50,16,2,111,DEF,Man Utd,0,0,True,80.4363123787208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Matthijs_de_Ligt,Matthijs,de Ligt,50,16,2,43,DEF,Man Utd,0,0,False,80.4363123787208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,149.0
